YouTube URL,Chunk Number,Chunk Filename,Transcript,Processed Transcript,Topic
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,61,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk60.wav",advancing our security and values abroad  as vice-president I have confronted threats to our security negotiated with foreign leaders strengthened our alliances and engage with our brave troops overseas as commander and chief I will ensure a miracle always has the strongest most lethal fighting force in the world,advancing security values abroad   vice - president confronted threats security negotiated foreign leaders strengthened alliances engage brave troops overseas commander chief ensure miracle strongest lethal fighting force world,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,62,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk61.wav",and I will fulfill our sacred obligation to care for our troops and their families and I will always honor and never disparage their service and their sacrifice  I will,fulfill sacred obligation care troops families honor disparage service sacrifice  ,3
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,63,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk62.wav",4  that we leave the world  enter the future on space in artificial intelligence that America not China wins the competition for the 21st century and that we strengthen not abdicate our Global Leadership  Trump on the other hand  threatened to abandon 80's Putin to invade our,4   leave world   enter future space artificial intelligence America China wins competition 21st century strengthen abdicate Global Leadership   Trump hand   threatened abandon 80 Putin invade,-1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,64,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk63.wav",allies said Russia could float do whatever the hell they want  5 days before Russia attacks Ukraine I'm met with president zelensky to warn him about Russia's plan to invade I helped mobilize a Global Response over 50 countries to defend against Putin's aggression  president I will stand strong with you praying,allies said Russia float hell want   5 days Russia attacks Ukraine met president zelensky warn Russia plan invade helped mobilize Global Response 50 countries defend Putin aggression   president stand strong praying,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,65,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk64.wav",NATO allies  with respect to the war in Gaza  President Biden and I are working around the clock because now is the time to get a hostage deal and a ceasefire deal done,NATO allies   respect war Gaza   President Biden working clock time hostage deal ceasefire deal,7
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,66,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk65.wav",and let me be clear and let me be clear I will always stand up for Israel's right to defend itself and I will always in-store Israel has the ability to defend itself because the people of Israel must never again face the horror that a terrorist organization called her mom has called on October 7,let clear let clear stand Israel right defend - store Israel ability defend people Israel face horror terrorist organization called mom called October 7,7
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,67,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk66.wav",including unspeakable sexual violence and the massacre of young people at a music festival  at the same time  what has happened in Gaza over the past 10 months is devastating  so many innocent lives lost  desperate hungry people fleeing for safety over and over,including unspeakable sexual violence massacre young people music festival   time   happened Gaza past 10 months devastating   innocent lives lost   desperate hungry people fleeing safety,7
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,68,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk67.wav",again the scale of suffering is heartbreaking  President Biden and I are working to end this war such that Israel is secure the hostages are released the suffering and Gaza ends and the Palestinian people can realize their right to dignity security freedom,scale suffering heartbreaking   President Biden working end war Israel secure hostages released suffering Gaza ends Palestinian people realize right dignity security freedom,7
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,69,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk68.wav",and know this  I will never hesitate to take whatever action is necessary to defend our forces and our interests against Iran and Iran back to Paris I will not cozy up to tyrants and dictators like Kim Jeong Hoon for rooting for sure,know   hesitate action necessary defend forces interests Iran Iran Paris cozy tyrants dictators like Kim Jeong Hoon rooting sure,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,70,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk69.wav",they know they know he is easy to manipulate with flattery and favors  they know Trump won't hold autokraft accountable because he wants to be an autocrat himself  and as president I will never waver in defense of America security and ideals because in the enduring struggle between them,know know easy manipulate flattery favors   know Trump wo hold autokraft accountable wants autocrat   president waver defense America security ideals enduring struggle,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,71,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk70.wav",mercy and tyranny I know where I stand and I know where the United States belong  the fellow Americans  fellow Americans  I I love our country,mercy tyranny know stand know United States belong   fellow Americans   fellow Americans   love country,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,72,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk71.wav",with all my heart  Everywhere I Go  Everywhere I Go and everyone I meet I see a nation that is ready to move forward  ready for the next step in The Incredible Journey that is America  I see an America where we hold fast to The Fearless believe that built,heart     meet nation ready forward   ready step Incredible Journey America   America hold fast Fearless believe built,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,73,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk72.wav",a nation and inspired the world that here in this country anything is possible that nothing is Out Of Reach and America where we care for one another look out for one another and recognize that we have so much more in common than what separates us,nation inspired world country possible Reach America care look recognize common separates,-1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,74,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk73.wav",that none of us  none of us has to fail for all of us to succeed  and that in unity there is strength  you know our opponents in this race out there everyday denigrating America talking about how terrible everything is  well,  fail succeed   unity strength   know opponents race everyday denigrating America talking terrible  ,-1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,75,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk74.wav",my mother had another lesson she used to teach  never let anyone tell you who you are you so damn Who You Are  America  let us show each other and the world who we are and what we stand for,mother lesson teach   let tell damn   America   let world stand,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,76,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk75.wav",opportunity compassion dignity fairness and endless possibilities  We Are The Heirs to the greatest democracy in the history of the world  and on behalf of our children and our grandchildren and,opportunity compassion dignity fairness endless possibilities   Heirs greatest democracy history world   behalf children grandchildren,3
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,77,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk76.wav",those who sacrificed so dearly for our freedom and liberty we must be worthy of this moment it is now our turn to do what Generations before us have done Guided by optimism and Faith to fight for this country we love,sacrificed dearly freedom liberty worthy moment turn Generations Guided optimism Faith fight country love,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,78,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk77.wav",to fight for the ideals we cherish and to uphold the awesome responsibility that comes with the greatest  privilege on Earth the privilege and pride of being an American,fight ideals cherish uphold awesome responsibility comes greatest   privilege Earth privilege pride American,1
https://youtu.be/-ofJu78Wpn0?si=H_BZ0KSYr_raPUac,79,"/Users/milanvaghani/Desktop/Unstructed Machine Learning/VP Kamala Harris full speech at 2024 DNC (Aug. 22, 2024)_chunk78.wav",so let's get out there  let's fight song Let's Get out there let's go for it and together let us write the next great chapter in the most extraordinary Story Ever Told  what do and may God bless the United States of America thank you all,let   let fight song Let let let write great chapter extraordinary Story Told   God bless United States America thank,1
